arm,model,layer,turn,mapping,n,r2,null_mean,null_hi,null_max,r2_folds
armR_logged,instruct,19,14,ctx,3065,-0.7551732605639283,-4.105828362914247,-3.999207365178974,-3.978528648025809,-0.772818;-0.784127;-0.729100;-0.727131;-0.824866;-0.712751
armR_logged,instruct,19,14,pfx,3065,-2.0663751053142447,-4.268509176666591,-4.178398081807008,-4.152147118737707,-2.131023;-2.091515;-2.035638;-2.019441;-2.118794;-2.032237
armR_logged,instruct,19,15,ctx,2418,-0.22579569943833278,-2.4515845336130444,-2.391299464950301,-2.3677843731869324,-0.231428;-0.228710;-0.231341;-0.232809;-0.237256;-0.208095
armR_logged,instruct,19,15,pfx,2418,-1.0936176939274946,-2.531882704273292,-2.4507076776640253,-2.4033116615403065,-1.156446;-1.061062;-1.113620;-1.119841;-1.076148;-1.056284
armR_logged,instruct,19,16,ctx,1944,-0.020764072815118384,-1.792623687495356,-1.7376210938280132,-1.7189202492288205,-0.005867;-0.037669;-0.017071;-0.005123;-0.054807;-0.022593
armR_logged,instruct,19,16,pfx,1944,-0.7193904391187176,-1.8471470860463097,-1.7918366818224012,-1.7548524275504875,-0.763702;-0.723703;-0.760729;-0.661974;-0.750366;-0.688733
armR_logged,instruct,19,17,ctx,1598,0.10171768262448333,-1.4094095864437903,-1.3633759459972297,-1.3520186651684982,0.114085;0.101091;0.088393;0.112926;0.080852;0.097643
armR_logged,instruct,19,17,pfx,1598,-0.5381068354938614,-1.4917467482274063,-1.4431747185662314,-1.4345497967710048,-0.542773;-0.535239;-0.557910;-0.497774;-0.577208;-0.542383
armR_logged,instruct,19,18,ctx,1320,0.14605947456959345,-1.176180943901396,-1.1343692398533791,-1.113539894486126,0.145099;0.155505;0.138705;0.112464;0.164335;0.136429
armR_logged,instruct,19,18,pfx,1320,-0.3972333692768968,-1.2467763477947467,-1.200346166178,-1.1878352131578036,-0.396635;-0.410925;-0.430512;-0.408365;-0.376695;-0.394004
armR_logged,instruct,19,19,ctx,1078,0.20724069764045794,-1.0101353030660962,-0.9645770931786213,-0.9502429282347717,0.233148;0.202656;0.166180;0.212516;0.213881;0.183567
armR_logged,instruct,19,19,pfx,1078,-0.2735996122756976,-1.0621912494930834,-1.0138929505395673,-1.0022146811029278,-0.279848;-0.259986;-0.314092;-0.252642;-0.265182;-0.315521
armR_logged,instruct,19,20,ctx,882,0.24661839154414278,-0.8742455564660286,-0.8351081559572302,-0.8193134390160355,0.249144;0.230911;0.205352;0.264182;0.282983;0.218161
armR_logged,instruct,19,20,pfx,882,-0.2027450330223799,-0.9263967696563469,-0.8855621168468107,-0.8621517044616871,-0.196677;-0.223907;-0.237081;-0.187108;-0.175907;-0.240588
armR_logged,instruct,19,21,ctx,732,0.24801406995086195,-0.7829987241639411,-0.750679299145556,-0.7121992525509384,0.257353;0.231418;0.203153;0.250829;0.274369;0.233897
armR_logged,instruct,19,21,pfx,732,-0.1450398118539702,-0.8374925466633895,-0.7986831171526109,-0.775088636083012,-0.112238;-0.208718;-0.238461;-0.143763;-0.076648;-0.152217
armR_logged,instruct,19,22,ctx,611,0.25404514216997565,-0.7047204602511323,-0.6629751847942378,-0.6404068761939965,0.267609;0.269222;0.195323;0.226603;0.279822;0.240192
armR_logged,instruct,19,22,pfx,611,-0.11934833765098762,-0.7556048716986163,-0.7191969301116229,-0.6996670693374343,-0.061032;-0.098908;-0.175715;-0.185766;-0.100621;-0.165948
armR_logged,instruct,19,23,ctx,505,0.2462967467509074,-0.6402812762180861,-0.6007507707648818,-0.5890157145238395,0.233393;0.268823;0.214673;0.241289;0.247714;0.226074
armR_logged,instruct,19,23,pfx,505,-0.1211232143172627,-0.6760413053651741,-0.6334840177861509,-0.603020404095586,-0.117929;-0.091778;-0.188462;-0.155042;-0.130880;-0.110612
armR_logged,instruct,19,24,ctx,438,0.2538291812195199,-0.5837515716580842,-0.5488077018325034,-0.5328939729536799,0.253074;0.244495;0.217285;0.228748;0.259073;0.269854
armR_logged,instruct,19,24,pfx,438,-0.09052902594606049,-0.6282074222409222,-0.5873340020802574,-0.5782040125141241,-0.091940;-0.054320;-0.150546;-0.142982;-0.085147;-0.089947
armR_logged,instruct,19,25,ctx,380,0.25919261548192185,-0.5593693081127504,-0.5134385458647279,-0.5071778592325662,0.254559;0.278521;0.201559;0.244746;0.269745;0.247750
armR_logged,instruct,19,25,pfx,380,-0.088303195929196,-0.5884846865602796,-0.5507058688030508,-0.5288584437114889,-0.074142;-0.088956;-0.148200;-0.098223;-0.102757;-0.100990
armR_logged,instruct,19,26,ctx,332,0.23427056174587868,-0.5232881087674072,-0.48801747912936455,-0.4754774007831519,0.236263;0.243741;0.207685;0.219070;0.219437;0.215103
armR_logged,instruct,19,26,pfx,332,-0.06441190333348579,-0.5551712946257695,-0.5154449779081194,-0.5077336110219719,-0.071187;-0.068593;-0.074921;-0.101487;-0.087314;-0.071735
armR_logged,instruct,19,27,ctx,279,0.2260259132000979,-0.47770581623701547,-0.4358186039108054,-0.4235934601538971,0.259098;0.211889;0.138677;0.213023;0.256576;0.192420
armR_logged,instruct,19,27,pfx,279,-0.07236881169072196,-0.505135553692273,-0.4615272918115293,-0.4475487842612751,-0.057943;-0.111733;-0.145302;-0.087572;-0.038176;-0.109947
armR_logged,instruct,19,28,ctx,252,0.22549138764581933,-0.4628077895555385,-0.4191856438420199,-0.4055883499751176,0.253451;0.222378;0.203125;0.194157;0.253765;0.149318
armR_logged,instruct,19,28,pfx,252,-0.0537048128529416,-0.4865994745867069,-0.44231524661189886,-0.4060147409284163,-0.017366;-0.105228;-0.066301;-0.108636;0.006391;-0.136563
armR_logged,instruct,19,29,ctx,215,0.21450585934711497,-0.4462643127763798,-0.40249132197617726,-0.3699466634050641,0.217052;0.201323;0.176621;0.157984;0.251946;0.181355
armR_logged,instruct,19,29,pfx,215,-0.026754850596216295,-0.4528093365664097,-0.40630498769252305,-0.3823255775366021,-0.050390;-0.062803;-0.049970;-0.058668;-0.028880;-0.059199
armR_logged,instruct,19,30,ctx,201,0.17282162200414553,-0.41900448159926923,-0.3742475000198943,-0.3599080028195878,0.163866;0.157854;0.130269;0.134659;0.201799;0.123948
armR_logged,instruct,19,30,pfx,201,-0.026431249105696386,-0.44709792169623597,-0.40139277227246845,-0.3742050194516111,-0.070953;-0.041562;-0.027507;-0.077533;-0.009676;-0.100524
armR_logged,instruct,19,31,ctx,171,0.2136534969476679,-0.39930228349187347,-0.35022072654758263,-0.31997463735506915,0.155693;0.190142;0.209337;0.201560;0.229462;0.147394
armR_logged,instruct,19,31,pfx,171,-0.04697567435401773,-0.42184208803585377,-0.3764605107368083,-0.36776233293989113,-0.057775;-0.045273;-0.063852;-0.110306;-0.053631;-0.137492
armR_logged,instruct,19,32,ctx,150,0.2000259586082348,-0.3901462804180566,-0.34320056096491114,-0.3181979298947595,0.167789;0.173332;0.131502;0.161611;0.252917;0.138235
armR_logged,instruct,19,32,pfx,150,-0.020167242866746538,-0.3910746117767313,-0.3383749578255615,-0.3267803243842251,-0.062294;-0.044661;-0.130644;-0.059455;-0.000475;-0.056587
armR_logged,instruct,19,33,ctx,128,0.17738209660939652,-0.37059835376504735,-0.3242576449365533,-0.3007165368197384,0.089892;0.207508;0.139852;0.114281;0.185138;0.114211
armR_logged,instruct,19,33,pfx,128,-0.05239311098504196,-0.3805958775096015,-0.3256264639592677,-0.3014737742396765,-0.191557;-0.083467;-0.057957;-0.050442;-0.043696;-0.156641
armR_logged,instruct,19,34,ctx,120,0.1976698819703212,-0.36924312869888637,-0.3143113816230052,-0.2978486381764316,0.121650;0.226140;0.111625;0.149584;0.167575;0.179566
armR_logged,instruct,19,34,pfx,120,0.003955293056979614,-0.37581087872947444,-0.3282035859420178,-0.2923326393687764,-0.143006;-0.016056;-0.072120;-0.016069;0.036535;-0.039225
armR_logged,instruct,19,35,ctx,108,0.18963619907897655,-0.3464753598920906,-0.3001234625233359,-0.2698403711075166,0.177640;0.234325;0.061517;0.120703;0.168812;0.106369
armR_logged,instruct,19,35,pfx,108,0.022648571337890888,-0.36849236552882453,-0.31732988488129077,-0.2879220527468491,-0.001089;0.011302;-0.160864;-0.028963;0.012176;-0.010214
armR_logged,instruct,19,36,ctx,99,0.15486163931337016,-0.34100658064917583,-0.28446717265177784,-0.270803450083444,0.096941;0.120238;0.116892;0.078342;0.151967;0.105495
armR_logged,instruct,19,36,pfx,99,-0.019006584537846427,-0.3682456811337446,-0.309103086901897,-0.2807728254282522,-0.125673;-0.086445;-0.071183;-0.048884;-0.053262;-0.063127
armR_logged,instruct,19,37,ctx,88,0.18671124728755395,-0.337889606716618,-0.27958394774647566,-0.2524387826140748,0.163831;0.157071;0.006730;0.144608;0.151109;0.129508
armR_logged,instruct,19,37,pfx,88,-0.04941612490932967,-0.3547335878772512,-0.2958318934564123,-0.28000191894126814,-0.098028;-0.078965;-0.289316;-0.104889;-0.088696;-0.114431
armR_logged,instruct,19,38,ctx,79,0.13555766262132296,-0.32678071114570656,-0.2706573355614119,-0.24950452580582194,0.024735;0.110900;-0.019712;0.093177;0.156789;0.076680
armR_logged,instruct,19,38,pfx,79,-0.03790113504711701,-0.3645467446826421,-0.30130433904786436,-0.27556570953718795,-0.147206;-0.112490;-0.156027;-0.069412;-0.049681;-0.110707
armR_logged,instruct,19,39,ctx,68,0.09610340396740025,-0.3214737254858472,-0.2653453664173148,-0.25797734270164074,0.003225;0.073270;-0.083064;0.047118;0.086528;-0.023796
armR_logged,instruct,19,39,pfx,68,-0.08676182895451334,-0.3717480815666442,-0.3122964405888271,-0.26603163110362904,-0.211225;-0.144695;-0.284571;-0.118293;-0.108092;-0.219717
armR_logged,instruct,19,40,ctx,61,0.11887587150313561,-0.3196915612475843,-0.25955201491866264,-0.23667381540634147,0.063238;0.029196;-0.073605;0.002297;0.122403;0.102106
armR_logged,instruct,19,40,pfx,61,-0.014879131345783003,-0.34178341668761747,-0.2825578354807637,-0.25080489950430596,-0.144473;-0.091297;-0.168184;-0.101081;-0.048402;-0.089305
armR_logged,instruct,19,41,ctx,53,0.10915715308867902,-0.29775559274073254,-0.23887841253545808,-0.2009007444974471,-0.179753;0.073575;-0.055320;-0.033528;0.115868;0.024819
armR_logged,instruct,19,41,pfx,53,-0.047453367386912415,-0.3398040034135073,-0.2736808811329583,-0.25452035905333603,-0.343279;-0.116410;-0.207905;-0.214952;-0.064948;-0.133589
armR_logged,instruct,19,42,ctx,45,0.10944449233146913,-0.25681347060879617,-0.19200645353339282,-0.1844611430721903,-0.165997;0.029805;-0.029163;-0.117801;0.107383;0.005334
armR_logged,instruct,19,42,pfx,45,-0.07961566317738611,-0.32402721316369537,-0.24477245676646817,-0.21967527997531233,-0.300306;-0.246272;-0.245464;-0.325496;-0.086929;-0.218713
armR_logged,instruct,19,43,ctx,43,0.10130741380385655,-0.2900712416796607,-0.20907622758931457,-0.1403655482712658,-0.114437;0.050229;-0.017839;-0.031360;0.029383;-0.046754
armR_logged,instruct,19,43,pfx,43,-0.030113733254949926,-0.328538164813842,-0.24241947712372353,-0.21150576156683476,-0.277997;-0.127941;-0.111737;-0.141731;-0.123217;-0.220255
armR_logged,instruct,19,44,ctx,39,0.0866164266080166,-0.2609910203690465,-0.1896113349487735,-0.16307209273752266,-0.092141;0.001272;-0.199865;-0.073626;0.057918;-0.169339
armR_logged,instruct,19,44,pfx,39,-0.04801092788589534,-0.3357692841985267,-0.263961044041792,-0.24209877551799397,-0.304272;-0.180022;-0.324948;-0.164802;-0.081293;-0.362711
armR_logged,instruct,19,45,ctx,37,0.07792377311783816,-0.2776373523840804,-0.21520211529181515,-0.19130849265593208,-0.136241;0.019706;-0.050957;-0.247862;0.067444;-1.067149
armR_logged,instruct,19,45,pfx,37,-0.05824207360656897,-0.33661115177656414,-0.2627656035857522,-0.24159198424577255,-0.281261;-0.119172;-0.264965;-0.247467;-0.133620;-1.401934
armR_logged,instruct,19,46,ctx,33,0.020399283956942904,-0.27465929961790114,-0.21671895424980384,-0.20407879355661174,-0.149394;-0.127134;-0.238191;-0.141392;-0.100893;nan
armR_logged,instruct,19,46,pfx,33,-0.1281698485240088,-0.3310371916719804,-0.2484745697464992,-0.20534877594704826,-0.273950;-0.317563;-0.323159;-0.259473;-0.284808;nan
armR_logged,instruct,19,47,ctx,31,0.10877554425679503,-0.27473181205563163,-0.1891250694603484,-0.152266515861045,-0.128938;0.035236;-0.165352;-0.050799;0.099450;nan
armR_logged,instruct,19,47,pfx,31,-0.019199602686705397,-0.32549868210378624,-0.23262058738168861,-0.20230181290663674,-0.279901;-0.064317;-0.482277;-0.189515;0.003025;nan
armR_logged,instruct,19,48,ctx,31,0.04429078407384823,-0.2916630412122888,-0.21699046305176065,-0.17742934806874167,-0.210275;-0.100317;-0.073566;-0.118482;-0.076211;nan
armR_logged,instruct,19,48,pfx,31,-0.1300917656975984,-0.3102447790283924,-0.23369200675302498,-0.21041715876051703,-0.401594;-0.334339;-0.264491;-0.249927;-0.308153;nan
armR_logged,pretrained,14,1,ctx,4977,0.3330763457864395,,,,0.332741;0.346468;0.330492;0.328653;0.325196;0.331558
armR_logged,pretrained,14,2,ctx,4977,0.36020532286158125,,,,0.352710;0.373085;0.353759;0.355801;0.362089;0.359720
armR_logged,pretrained,14,2,pfx,4977,0.20730431490563195,,,,0.203765;0.220266;0.199730;0.195787;0.207909;0.211408
armR_logged,pretrained,14,3,ctx,4977,0.3720751918737981,,,,0.373260;0.380428;0.359951;0.374800;0.369502;0.370427
armR_logged,pretrained,14,3,pfx,4977,0.21000699745136986,,,,0.203463;0.214372;0.211420;0.202283;0.212971;0.210260
armR_logged,pretrained,14,4,ctx,4977,0.3877961269400658,,,,0.382460;0.390911;0.386061;0.381311;0.392481;0.388948
armR_logged,pretrained,14,4,pfx,4977,0.21986260148223946,,,,0.220568;0.215623;0.208701;0.211861;0.234290;0.222292
armR_logged,pretrained,14,5,ctx,4977,0.39433166590424074,,,,0.399600;0.397041;0.378980;0.401786;0.392104;0.392121
armR_logged,pretrained,14,5,pfx,4977,0.2271911696040212,,,,0.224782;0.217545;0.221538;0.231763;0.232956;0.229620
armR_logged,pretrained,14,6,ctx,4977,0.39298775203836944,,,,0.385902;0.394801;0.385363;0.394095;0.396434;0.397178
armR_logged,pretrained,14,6,pfx,4977,0.2317288558205518,,,,0.215253;0.240320;0.219698;0.234971;0.235275;0.239668
armR_logged,pretrained,14,7,ctx,4977,0.39804249618915477,,,,0.395795;0.403855;0.391965;0.394704;0.402865;0.394543
armR_logged,pretrained,14,7,pfx,4977,0.22971483132098647,,,,0.223740;0.234582;0.224052;0.226465;0.233123;0.230695
armR_logged,pretrained,14,8,ctx,4977,0.40678331805501355,,,,0.398487;0.401287;0.400549;0.409205;0.413247;0.414200
armR_logged,pretrained,14,8,pfx,4977,0.2362790933821185,,,,0.233316;0.232222;0.225483;0.233606;0.249827;0.238067
armR_logged,pretrained,14,9,ctx,4977,0.4012930756037344,,,,0.394578;0.407709;0.403379;0.385633;0.412819;0.399314
armR_logged,pretrained,14,9,pfx,4977,0.23739803814672555,,,,0.237856;0.242381;0.228713;0.232860;0.239283;0.237868
armR_logged,pretrained,14,10,ctx,4977,0.4013279783344954,,,,0.400720;0.413548;0.394403;0.396670;0.398605;0.399488
armR_logged,pretrained,14,10,pfx,4977,0.24081355471538057,,,,0.240491;0.243916;0.228530;0.250840;0.234836;0.241131
armR_logged,pretrained,14,11,ctx,4977,0.40657946225323893,,,,0.403722;0.425735;0.405849;0.393252;0.410665;0.395455
armR_logged,pretrained,14,11,pfx,4977,0.2367707529369233,,,,0.230508;0.244241;0.234661;0.241030;0.237406;0.227269
armR_logged,pretrained,14,12,ctx,4977,0.4004935290704311,,,,0.403452;0.408955;0.403033;0.384996;0.396468;0.401604
armR_logged,pretrained,14,12,pfx,4977,0.22819123262610186,,,,0.224124;0.246157;0.229614;0.221166;0.213990;0.228580
armR_logged,pretrained,14,13,ctx,3858,0.38564328502372325,,,,0.376615;0.385281;0.396861;0.371895;0.384685;0.393614
armR_logged,pretrained,14,13,pfx,3858,0.22055355946809518,,,,0.214601;0.219624;0.212476;0.223161;0.225945;0.220568
armR_logged,pretrained,14,14,ctx,3092,-1.4032290617039944,,,,-1.294997;-1.385109;-1.341620;-1.469219;-1.640698;-1.340470
armR_logged,pretrained,14,14,pfx,3092,-2.6735806509856874,,,,-2.655819;-2.664997;-2.828391;-2.578923;-2.549692;-2.792325
armR_logged,pretrained,14,15,ctx,2441,-0.631427675567817,,,,-0.607349;-0.625458;-0.580502;-0.678852;-0.648430;-0.671746
armR_logged,pretrained,14,15,pfx,2441,-1.4343981204581842,,,,-1.415823;-1.486286;-1.498137;-1.364236;-1.320297;-1.554231
armR_logged,pretrained,14,16,ctx,1966,-0.34527090004948513,,,,-0.355651;-0.300939;-0.334433;-0.408809;-0.328482;-0.369155
armR_logged,pretrained,14,16,pfx,1966,-0.9057486839512652,,,,-0.883561;-0.873567;-0.947373;-0.924202;-0.864014;-0.978604
armR_logged,pretrained,14,17,ctx,1615,-0.17547655980163168,,,,-0.140083;-0.146313;-0.175165;-0.206970;-0.219417;-0.194242
armR_logged,pretrained,14,17,pfx,1615,-0.6899566278891209,,,,-0.659510;-0.706362;-0.772472;-0.694395;-0.719827;-0.622548
armR_logged,pretrained,14,18,ctx,1336,-0.10930105694494396,,,,-0.064641;-0.074443;-0.187630;-0.121246;-0.148218;-0.089878
armR_logged,pretrained,14,18,pfx,1336,-0.5023112277014323,,,,-0.435970;-0.460417;-0.570709;-0.564950;-0.541476;-0.481864
armR_logged,pretrained,14,19,ctx,1089,-0.04187014415777357,,,,-0.025115;-0.007064;-0.048283;-0.050323;-0.092131;-0.059269
armR_logged,pretrained,14,19,pfx,1089,-0.38306024812495254,,,,-0.309855;-0.406807;-0.480499;-0.431165;-0.363549;-0.351250
armR_logged,pretrained,14,20,ctx,892,0.031736166426927115,,,,0.068344;0.056794;0.036785;-0.023131;-0.029416;0.041598
armR_logged,pretrained,14,20,pfx,892,-0.29279322379424944,,,,-0.214661;-0.290686;-0.332536;-0.354511;-0.345628;-0.278817
armR_logged,pretrained,14,21,ctx,740,0.040872104700661716,,,,0.102272;0.024417;-0.003354;-0.015531;0.022229;0.052845
armR_logged,pretrained,14,21,pfx,740,-0.2359191369393332,,,,-0.209830;-0.315214;-0.254083;-0.268710;-0.202667;-0.245736
armR_logged,pretrained,14,22,ctx,619,0.06824197562590661,,,,0.081561;0.080382;0.030924;0.034291;0.043233;0.087131
armR_logged,pretrained,14,22,pfx,619,-0.18905769580352305,,,,-0.164227;-0.170116;-0.263543;-0.213252;-0.197621;-0.193547
armR_logged,pretrained,14,23,ctx,513,0.07389939778701193,,,,0.087610;0.009873;0.050936;0.040255;0.096997;0.081388
armR_logged,pretrained,14,23,pfx,513,-0.17455644166536333,,,,-0.144970;-0.272635;-0.209516;-0.208400;-0.145196;-0.169237
armR_logged,pretrained,14,24,ctx,444,0.0852193239782274,,,,0.068559;0.047971;0.081017;0.067375;0.097759;0.078549
armR_logged,pretrained,14,24,pfx,444,-0.16444534378571896,,,,-0.235181;-0.236657;-0.156581;-0.151196;-0.114691;-0.190409
armR_logged,pretrained,14,25,ctx,386,0.07922406913603652,,,,0.071060;0.060240;0.068464;0.076133;0.081736;0.039618
armR_logged,pretrained,14,25,pfx,386,-0.16067914329166033,,,,-0.144911;-0.181720;-0.195870;-0.173900;-0.152261;-0.213237
armR_logged,pretrained,14,26,ctx,338,0.08568944395688183,,,,0.070367;0.082918;0.076102;0.057341;0.073387;0.074253
armR_logged,pretrained,14,26,pfx,338,-0.15198654967730185,,,,-0.185494;-0.141014;-0.142573;-0.209437;-0.134158;-0.205136
armR_logged,pretrained,14,27,ctx,285,0.07598783124911912,,,,0.075669;0.083650;0.060631;0.008733;0.090668;0.037204
armR_logged,pretrained,14,27,pfx,285,-0.12848639050434607,,,,-0.170287;-0.113214;-0.147381;-0.128010;-0.119393;-0.219050
armR_logged,pretrained,14,28,ctx,257,0.07448139971625822,,,,0.047914;0.025652;0.066831;0.040124;0.104706;0.039900
armR_logged,pretrained,14,28,pfx,257,-0.12648743680479457,,,,-0.132775;-0.203879;-0.180777;-0.109738;-0.095442;-0.190095
armR_logged,pretrained,14,29,ctx,220,0.057384118227268965,,,,0.063973;0.058690;-0.031184;0.023818;0.079983;0.003324
armR_logged,pretrained,14,29,pfx,220,-0.1123982085754307,,,,-0.108702;-0.130636;-0.187290;-0.110554;-0.090068;-0.222875
armR_logged,pretrained,14,30,ctx,206,0.06571267445370577,,,,0.040935;0.059489;0.019095;0.015395;0.061093;0.058639
armR_logged,pretrained,14,30,pfx,206,-0.11255759961182066,,,,-0.155806;-0.182120;-0.183617;-0.114013;-0.102495;-0.129575
armR_logged,pretrained,14,31,ctx,176,0.07035718447253891,,,,0.053272;0.013384;0.036359;0.038059;0.057939;0.052676
armR_logged,pretrained,14,31,pfx,176,-0.11066279087971242,,,,-0.146332;-0.167623;-0.110476;-0.106767;-0.127771;-0.233962
armR_logged,pretrained,14,32,ctx,153,0.040137776098515765,,,,0.057157;-0.061558;-0.054615;-0.006378;0.061337;0.018172
armR_logged,pretrained,14,32,pfx,153,-0.11910290904093657,,,,-0.122543;-0.168371;-0.261632;-0.157123;-0.117866;-0.135230
armR_logged,pretrained,14,33,ctx,131,0.07450218016881793,,,,0.107196;0.017921;0.003081;-0.033638;0.061284;0.051111
armR_logged,pretrained,14,33,pfx,131,-0.10224755810226349,,,,-0.128695;-0.136315;-0.155463;-0.180247;-0.142456;-0.123248
armR_logged,pretrained,14,34,ctx,123,0.08435049026278874,,,,0.012350;0.076083;0.023569;0.050859;0.112563;0.004898
armR_logged,pretrained,14,34,pfx,123,-0.08870266067772059,,,,-0.160162;-0.077994;-0.154705;-0.177945;-0.068993;-0.161117
armR_logged,pretrained,14,35,ctx,111,0.09401150551568005,,,,0.057625;-0.007649;0.024785;0.082216;0.047065;0.074086
armR_logged,pretrained,14,35,pfx,111,-0.08411233433415988,,,,-0.089655;-0.169504;-0.205945;-0.070456;-0.108339;-0.180450
armR_logged,pretrained,14,36,ctx,102,0.07246101897022073,,,,0.031981;-0.034025;0.022979;-0.018792;0.100006;-0.010229
armR_logged,pretrained,14,36,pfx,102,-0.10872003353506576,,,,-0.117554;-0.231044;-0.213138;-0.134455;-0.078046;-0.256594
armR_logged,pretrained,14,37,ctx,91,0.07613781964217214,,,,-0.034965;0.024521;-0.031099;0.058378;0.088981;0.057380
armR_logged,pretrained,14,37,pfx,91,-0.1134974630784773,,,,-0.182013;-0.224386;-0.234969;-0.209129;-0.063508;-0.165464
armR_logged,pretrained,14,38,ctx,82,0.03599872156726769,,,,-0.004013;-0.096850;-0.039590;-0.007478;-0.036613;-0.020515
armR_logged,pretrained,14,38,pfx,82,-0.0764958909069473,,,,-0.078427;-0.189522;-0.209375;-0.124136;-0.159329;-0.138912
armR_logged,pretrained,14,39,ctx,71,0.044600343835425105,,,,-0.075584;-0.108844;-0.042292;-0.033096;0.039587;-0.004310
armR_logged,pretrained,14,39,pfx,71,-0.13121815067959264,,,,-0.212602;-0.328491;-0.270047;-0.261426;-0.087951;-0.249135
armR_logged,pretrained,14,40,ctx,64,0.04621292874992877,,,,-0.026489;-0.121433;-0.016680;-0.086826;-0.010944;-0.042828
armR_logged,pretrained,14,40,pfx,64,-0.061919269300260815,,,,-0.198372;-0.167163;-0.156675;-0.133927;-0.089488;-0.211164
armR_logged,pretrained,14,41,ctx,54,0.043294331683388254,,,,0.028781;-0.191177;-0.006499;-0.265038;0.041033;-0.180452
armR_logged,pretrained,14,41,pfx,54,-0.10795711131533081,,,,-0.116437;-0.440536;-0.196709;-0.520059;-0.051132;-0.365274
armR_logged,pretrained,14,42,ctx,46,0.009391776367187576,,,,-0.050337;-0.437351;-0.035046;-0.240012;0.018506;-0.209665
armR_logged,pretrained,14,42,pfx,46,-0.10484521915201706,,,,-0.146788;-0.562365;-0.210313;-0.379307;-0.091000;-0.314595
armR_logged,pretrained,14,43,ctx,44,0.03135859082298498,,,,-0.037758;-0.220279;-0.083211;-0.183312;0.023142;-0.208164
armR_logged,pretrained,14,43,pfx,44,-0.11137808671733995,,,,-0.123642;-0.323956;-0.243226;-0.447548;-0.088086;-0.537468
armR_logged,pretrained,14,44,ctx,40,0.030625190671935032,,,,0.023935;-0.331068;-0.135471;-0.214786;0.010472;-0.111296
armR_logged,pretrained,14,44,pfx,40,-0.0822751257891301,,,,-0.083919;-0.447983;-0.244904;-0.437898;-0.093997;-0.257066
armR_logged,pretrained,14,45,ctx,38,0.005528549469771327,,,,-0.071867;-0.341111;-0.084362;-0.162645;-0.087328;-0.263174
armR_logged,pretrained,14,45,pfx,38,-0.12241261190886021,,,,-0.194256;-0.452768;-0.251207;-0.412989;-0.167855;-0.449817
armR_logged,pretrained,14,46,ctx,34,-0.055248360244888994,,,,-0.090173;-0.644519;-0.239998;-0.390783;-0.099785;-0.195738
armR_logged,pretrained,14,46,pfx,34,-0.1681397757255656,,,,-0.241996;-0.786362;-0.326191;-0.664496;-0.148328;-0.362971
armR_logged,pretrained,14,47,ctx,32,0.02789023118030798,,,,-0.027955;-1.468197;-0.188798;-0.171147;0.028910;-0.085266
armR_logged,pretrained,14,47,pfx,32,-0.18937460727974664,,,,-0.230305;-1.677090;-0.469633;-0.449530;-0.207255;-0.366504
armR_logged,pretrained,14,48,ctx,32,-0.011178703794535005,,,,-0.038144;-1.234490;-0.189000;-0.353248;0.010012;-0.148102
armR_logged,pretrained,14,48,pfx,32,-0.1568516667415063,,,,-0.180494;-1.356787;-0.346843;-0.694570;-0.080653;-0.394601
armR_logged,pretrained,18,1,ctx,4977,0.37847883570860497,,,,0.372751;0.389134;0.377841;0.375999;0.373927;0.378053
armR_logged,pretrained,18,2,ctx,4977,0.42814429373376206,,,,0.420651;0.440233;0.419510;0.424054;0.430835;0.429868
armR_logged,pretrained,18,2,pfx,4977,0.19921095716567405,,,,0.194757;0.207147;0.193846;0.190800;0.202119;0.201322
armR_logged,pretrained,18,3,ctx,4977,0.44395975742264604,,,,0.444831;0.446037;0.438410;0.440766;0.446328;0.443705
armR_logged,pretrained,18,3,pfx,4977,0.19881785156141718,,,,0.189129;0.201156;0.198265;0.196652;0.209444;0.193045
armR_logged,pretrained,18,4,ctx,4977,0.46100578385122004,,,,0.454438;0.462319;0.464316;0.453677;0.465771;0.461243
armR_logged,pretrained,18,4,pfx,4977,0.20387025176564166,,,,0.206135;0.201367;0.192343;0.192555;0.220607;0.203716
armR_logged,pretrained,18,5,ctx,4977,0.46550799215329686,,,,0.474305;0.464121;0.450014;0.471392;0.466233;0.463121
armR_logged,pretrained,18,5,pfx,4977,0.208206746888713,,,,0.208514;0.202016;0.198486;0.212803;0.216703;0.205249
armR_logged,pretrained,18,6,ctx,4977,0.4640757899001612,,,,0.456212;0.466376;0.456687;0.463819;0.468806;0.468855
armR_logged,pretrained,18,6,pfx,4977,0.21425376525418194,,,,0.198287;0.224306;0.199452;0.214435;0.218233;0.225443
armR_logged,pretrained,18,7,ctx,4977,0.46869547449365134,,,,0.465230;0.471800;0.463915;0.463898;0.476723;0.466627
armR_logged,pretrained,18,7,pfx,4977,0.21184013339061136,,,,0.206740;0.215191;0.208374;0.211300;0.213462;0.210214
armR_logged,pretrained,18,8,ctx,4977,0.47773256844519074,,,,0.469140;0.471775;0.475367;0.477700;0.487896;0.481157
armR_logged,pretrained,18,8,pfx,4977,0.2178542388442386,,,,0.214282;0.216400;0.208376;0.207055;0.232746;0.223016
armR_logged,pretrained,18,9,ctx,4977,0.47255108514610367,,,,0.466823;0.478648;0.477081;0.456544;0.480006;0.472327
