behavior,regime,variant,u_rung_label,budget_l,draw,seed,f_u,f_l,delta_rho_frozen,ci_lo_inherited,ci_hi_inherited,rho_arm6,rho_arm2
hallucination,e1,context_end,250,16000,4,0,,,-0.3616412703623739,-0.375559296270553,-0.34534496487558236,0.16109128343101423,0.5227325537933881
hallucination,e1,context_end,250,16000,4,1,,,-0.3620597631808823,-0.3767243945202704,-0.34603618096785627,0.16109128343101423,0.5231510466118965
hallucination,e1,context_end,250,16000,4,2,,,-0.36176539744207137,-0.3752337471310592,-0.3470591733257717,0.16109128343101423,0.5228566808730856
hallucination,e1,context_end,5000,250,0,0,,,-0.25467463004842683,-0.3287794611049125,-0.13950999225279384,0.2182999544414938,0.47297458448992064
hallucination,e1,context_end,5000,250,0,1,,,-0.23864239723007533,-0.34466934500187374,-0.1188357157683053,0.21908901345547946,0.4577314106855548
hallucination,e1,context_end,5000,250,0,2,,,-0.23366316444990554,-0.3334973511844996,-0.11156620645729558,0.3243201121636822,0.5579832766135877
hallucination,e1,context_end,5000,250,1,0,,,-0.29399269434242664,-0.37029254110765836,-0.15955741702650303,0.205786200904648,0.49977889524707464
hallucination,e1,context_end,5000,250,1,1,,,-0.266312721702595,-0.3789996618210052,-0.1494952754212174,0.24367430657264513,0.5099870282752401
hallucination,e1,context_end,5000,250,1,2,,,-0.21573285642513235,-0.3233898116424452,-0.1078255296290945,0.2991432277607082,0.5148760841858405
hallucination,e1,context_end,5000,250,2,0,,,-0.27619283323636745,-0.33199464221423325,-0.11939239910779194,0.16290960635128424,0.43910243958765166
hallucination,e1,context_end,5000,250,2,1,,,-0.25339510650081454,-0.33838223450615246,-0.12867459209337626,0.24892762871852914,0.5023227352193437
hallucination,e1,context_end,5000,250,2,2,,,-0.3713765845741648,-0.40141432054887816,-0.19635638379341397,0.12841861044230038,0.49979519501646513
hallucination,e1,context_end,5000,250,3,0,,,-0.11360247427036785,-0.27477934193519876,0.014384570133467639,0.33872498172452825,0.4523274559948961
hallucination,e1,context_end,5000,250,3,1,,,-0.22269700237864462,-0.32650274936632584,-0.07798053112451843,0.22771075783837783,0.45040776021702245
hallucination,e1,context_end,5000,250,3,2,,,-0.18541649660316545,-0.2661827860473959,-0.06359865133924628,0.2591334233523569,0.44454991995552234
hallucination,e1,context_end,5000,250,4,0,,,-0.23705384127351858,-0.34297216872845077,-0.11004311650611374,0.22842686710810328,0.46548070838162187
hallucination,e1,context_end,5000,250,4,1,,,-0.2100603637130531,-0.3205557312507336,-0.08534080802903704,0.27977064105334937,0.48983100476640246
hallucination,e1,context_end,5000,250,4,2,,,-0.2887106394319673,-0.38024189082242066,-0.1353565484305957,0.17843937019483927,0.4671500096268066
hallucination,e1,context_end,5000,2500,0,0,,,-0.274826128299237,-0.3222718737256996,-0.2299231674741316,0.2342760760592081,0.5091022043584451
hallucination,e1,context_end,5000,2500,0,1,,,-0.29253860349814137,-0.33154043384626053,-0.2550831651473311,0.224026446615415,0.5165650501135564
hallucination,e1,context_end,5000,2500,0,2,,,-0.2657449615084645,-0.30770022677376097,-0.2269634773094162,0.23436449770976808,0.5001094592182326
hallucination,e1,context_end,5000,2500,1,0,,,-0.25631381780303525,-0.29429029579634813,-0.2179640650478147,0.26575092279554685,0.5220647405985821
hallucination,e1,context_end,5000,2500,1,1,,,-0.26764579650253384,-0.309885733487206,-0.22520668816387882,0.23882284853917612,0.50646864504171
hallucination,e1,context_end,5000,2500,1,2,,,-0.25651947858473545,-0.29444251881206995,-0.22216549152115134,0.27379976831831,0.5303192469030454
hallucination,e1,context_end,5000,2500,2,0,,,-0.27202632127533716,-0.3079647088144447,-0.2327261736881001,0.28411368631933437,0.5561400075946715
hallucination,e1,context_end,5000,2500,2,1,,,-0.29332497364092697,-0.3330124109294604,-0.25369334931808585,0.23041352394548226,0.5237384975864092
hallucination,e1,context_end,5000,2500,2,2,,,-0.2988677074683296,-0.3397996656732841,-0.26321969541240436,0.2273136959805785,0.5261814034489081
hallucination,e1,context_end,5000,2500,3,0,,,-0.2709479916309484,-0.30885438470108095,-0.2304361815917525,0.23936747797525806,0.5103154696062064
hallucination,e1,context_end,5000,2500,3,1,,,-0.29388142196532063,-0.3287450501386122,-0.2550683040839248,0.2183343491130079,0.5122157710783285
hallucination,e1,context_end,5000,2500,3,2,,,-0.268506786741636,-0.30632039202398614,-0.2255573434068754,0.23987423768054522,0.5083810244221812
hallucination,e1,context_end,5000,2500,4,0,,,-0.3016654725432796,-0.347233799230667,-0.26227115458487515,0.21582181827250438,0.5174872908157839
hallucination,e1,context_end,5000,2500,4,1,,,-0.2806091200028963,-0.3218053835102221,-0.24162020910654944,0.2472104300252951,0.5278195500281914
hallucination,e1,context_end,5000,2500,4,2,,,-0.27104671744687836,-0.31038123034119003,-0.22867662755448173,0.26244008217456705,0.5334867996214454
hallucination,e1,context_end,5000,16000,0,0,,,-0.2852457510354537,-0.29961372480937115,-0.27109428428696963,0.23675931065018194,0.5220050616856357
hallucination,e1,context_end,5000,16000,0,1,,,-0.28511945783880444,-0.2996737122501747,-0.2698278661706032,0.23675931065018194,0.5218787684889864
hallucination,e1,context_end,5000,16000,0,2,,,-0.28511430359281487,-0.3008133280012437,-0.27102420007137945,0.23675931065018194,0.5218736142429968
hallucination,e1,context_end,5000,16000,1,0,,,-0.2850863325550884,-0.29997966389934927,-0.2695370135213438,0.23675931065018194,0.5218456432052704
hallucination,e1,context_end,5000,16000,1,1,,,-0.28492005190444913,-0.3009778456028029,-0.2692830480367107,0.23675931065018194,0.5216793625546311
hallucination,e1,context_end,5000,16000,1,2,,,-0.2850682496502769,-0.29880538450813593,-0.2681184963558166,0.23675931065018194,0.5218275603004588
hallucination,e1,context_end,5000,16000,2,0,,,-0.28479818412279767,-0.3023179212605036,-0.2701746413530753,0.23675931065018194,0.5215574947729796
hallucination,e1,context_end,5000,16000,2,1,,,-0.28482453742327296,-0.30005520416671844,-0.2680343972537973,0.23675931065018194,0.5215838480734549
hallucination,e1,context_end,5000,16000,2,2,,,-0.28521675426883997,-0.30113881275385396,-0.2689195002153866,0.23675931065018194,0.5219760649190219
hallucination,e1,context_end,5000,16000,3,0,,,-0.28464148468889894,-0.3029339153794951,-0.26879787594620663,0.23675931065018194,0.5214007953390809
hallucination,e1,context_end,5000,16000,3,1,,,-0.2852769116972039,-0.30165705874321413,-0.2689540298221868,0.23675931065018194,0.5220362223473859
hallucination,e1,context_end,5000,16000,3,2,,,-0.28480776597181434,-0.30133595359187065,-0.2674381103832282,0.23675931065018194,0.5215670766219963
hallucination,e1,context_end,5000,16000,4,0,,,-0.28465568221655135,-0.30188747874828187,-0.2666766122864131,0.23675931065018194,0.5214149928667333
hallucination,e1,context_end,5000,16000,4,1,,,-0.28480086601942045,-0.3028265597924607,-0.2678662461896751,0.23675931065018194,0.5215601766696024
hallucination,e1,context_end,5000,16000,4,2,,,-0.2846895642334609,-0.29981667833997516,-0.2684105671308558,0.23675931065018194,0.5214488748836429
hallucination,e1,context_end,full,250,0,1,,,-0.22542573523012122,-0.3660848502590181,-0.08818323757401222,0.24526313047778459,0.4706888657079058
hallucination,e1,context_end,full,250,0,2,,,-0.4252511653587825,-0.5115730234694098,-0.28271316083215814,0.12838766045729563,0.5536388258160782
hallucination,e1,context_end,full,250,1,0,,,-0.3589505214981389,-0.4622171732560593,-0.2391411294072902,0.14245585458330146,0.5014063760814403
hallucination,e1,context_end,full,250,1,1,,,-0.4420818771160105,-0.5220945143010168,-0.28142433145409973,0.06744460188719444,0.5095264790032049
hallucination,e1,context_end,full,250,1,2,,,-0.2874977895862705,-0.4092746558229636,-0.14382151559831816,0.2267874270967882,0.5142852166830587
hallucination,e1,context_end,full,250,2,0,,,-0.32765321903451394,-0.4422791390421963,-0.20753491102859598,0.12057963256388225,0.4482328515983962
hallucination,e1,context_end,full,250,2,1,,,-0.34262842356578393,-0.4769697079580867,-0.1989720341375763,0.16927503711112143,0.5119034606769054
hallucination,e1,context_end,full,250,2,2,,,-0.43337430293861695,-0.5257320867646205,-0.2679894384641246,0.07305203093745509,0.506426333876072
hallucination,e1,context_end,full,250,3,0,,,-0.32570750236467844,-0.445600048140907,-0.1783945844232253,0.11623441902239834,0.4419419213870768
hallucination,e1,context_end,full,250,3,1,,,-0.30661508644597735,-0.44542780419258104,-0.13825679285106807,0.14749529455492455,0.4541103810009019
hallucination,e1,context_end,full,250,3,2,,,-0.25668727971697913,-0.36645168645432047,-0.12458226537376967,0.18958442591686167,0.4462717056338408
hallucination,e1,context_end,full,250,4,0,,,-0.2764377984916109,-0.38642018763531194,-0.1405868817216977,0.18121646400471894,0.45765426249632984
hallucination,e1,context_end,full,250,4,1,,,-0.3713861710960347,-0.48948106931557,-0.23418454129018512,0.12220226587270165,0.4935884369687364
hallucination,e1,context_end,full,250,4,2,,,-0.4030373017656705,-0.5071272076671329,-0.24902057786827464,0.06136473002899841,0.4644020317946689
hallucination,e1,context_end,full,2500,0,1,,,-0.37808175316675213,-0.4188545998012857,-0.3364608888385014,0.13729513593155201,0.5153768890983041
hallucination,e1,context_end,full,2500,0,2,,,-0.3466691472989189,-0.38959562369649076,-0.30286978635845513,0.15282633084317576,0.49949547814209466
hallucination,e1,context_end,full,2500,1,0,,,-0.36488948235720775,-0.40463780909189584,-0.32706467745556617,0.15460148364223278,0.5194909659994406
hallucination,e1,context_end,full,2500,1,1,,,-0.33867985704881154,-0.3796332572859342,-0.2978407846972082,0.1674820442579167,0.5061619013067282
hallucination,e1,context_end,full,2500,1,2,,,-0.3738607291476085,-0.4173692584762877,-0.32925159751234384,0.15466461381331587,0.5285253429609243
hallucination,e1,context_end,full,2500,2,0,,,-0.41341506857594235,-0.4583609577903765,-0.36975493029612627,0.1425103111106415,0.5559253796865838
hallucination,e1,context_end,full,2500,2,1,,,-0.35032520747396106,-0.39136344623996233,-0.30528817676967523,0.1752360461303028,0.5255612536042639
hallucination,e1,context_end,full,2500,2,2,,,-0.4051564331518598,-0.4521296657933376,-0.3675473679037825,0.12083015798418427,0.5259865911360441
hallucination,e1,context_end,full,2500,3,0,,,-0.3700079199900478,-0.41040775872046353,-0.32653367767893365,0.13840792023816503,0.5084158402282128
hallucination,e1,context_end,full,2500,3,1,,,-0.3607022132812374,-0.4034318780612225,-0.31662711767299295,0.1509054201602772,0.5116076334415146
hallucination,e1,context_end,full,2500,3,2,,,-0.3769017462161371,-0.4174939911063099,-0.33296668063662804,0.13121108895879757,0.5081128351749347
hallucination,e1,context_end,full,2500,4,0,,,-0.39752914211150736,-0.44165003193512375,-0.35374640941802005,0.11996819090143761,0.517497333012945
hallucination,e1,context_end,full,2500,4,1,,,-0.37597963461569417,-0.42503632274794356,-0.3362765299198014,0.1513407408903942,0.5273203755060883
hallucination,e1,context_end,full,2500,4,2,,,-0.378736337735406,-0.4193964234599132,-0.33662282682119665,0.15586672984397404,0.53460306757938
hallucination,e1,context_end,full,16000,0,1,,,-0.3754153733392802,-0.39458515348030715,-0.3583210460979401,0.14540151973961546,0.5208168930788957
hallucination,e1,context_end,full,16000,0,2,,,-0.3755193323478677,-0.3908261930312754,-0.3595416213829598,0.14540151973961546,0.5209208520874832
hallucination,e1,context_end,full,16000,1,0,,,-0.37549151123198676,-0.39364500111346856,-0.3582303531899072,0.14540151973961546,0.5208930309716022
hallucination,e1,context_end,full,16000,1,1,,,-0.37537750787001023,-0.39146795452717487,-0.35894228639028447,0.14540151973961546,0.5207790276096257
hallucination,e1,context_end,full,16000,1,2,,,-0.37543047149202,-0.3930971131408264,-0.3575618604448813,0.14540151973961546,0.5208319912316355
hallucination,e1,context_end,full,16000,2,0,,,-0.3752739867987296,-0.3914787747264584,-0.3573236402517916,0.14540151973961546,0.520675506538345
hallucination,e1,context_end,full,16000,2,1,,,-0.37520608698481395,-0.39183263987689987,-0.3576827443662159,0.14540151973961546,0.5206076067244294
hallucination,e1,context_end,full,16000,2,2,,,-0.3755748065984972,-0.3921074235156685,-0.35926872129896414,0.14540151973961546,0.5209763263381126
hallucination,e1,context_end,full,16000,3,0,,,-0.3750453384399749,-0.3924579995010781,-0.35855689540461055,0.14540151973961546,0.5204468581795904
hallucination,e1,context_end,full,16000,3,1,,,-0.37567795976711005,-0.3915752729156233,-0.36039530078288756,0.14540151973961546,0.5210794795067255
hallucination,e1,context_end,full,16000,3,2,,,-0.37513471288102884,-0.3925889821531417,-0.3593808895086261,0.14540151973961546,0.5205362326206443
hallucination,e1,context_end,full,16000,4,0,,,-0.3750070120301301,-0.39151665102822,-0.3575079578954848,0.14540151973961546,0.5204085317697456
hallucination,e1,context_end,full,16000,4,1,,,-0.3751925931081178,-0.39252627775785565,-0.3582990495825267,0.14540151973961546,0.5205941128477333
hallucination,e1,context_end,full,16000,4,2,,,-0.3751791562295882,-0.3922521138853146,-0.3597225430567262,0.14540151973961546,0.5205806759692037
hallucination,e1,prefix_end,250,250,0,0,,,0.06140509644362855,0.01379418822715903,0.21728270034506436,0.1222540948905921,0.060848998446963544
hallucination,e1,prefix_end,250,250,0,1,,,0.06591248927615556,0.017897270672645526,0.26761505201567426,0.06192950920374402,-0.003982980072411541
hallucination,e1,prefix_end,250,250,0,2,,,0.05729022718037417,0.02487620391624553,0.17632402952538584,0.15311907191087884,0.09582884473050467
hallucination,e1,prefix_end,250,250,1,0,,,0.084165190902051,0.036691413058950725,0.26288747273486185,0.07767052851554411,-0.0064946623865069
hallucination,e1,prefix_end,250,250,1,1,,,0.06872481450319377,-0.00901239423377243,0.17833373093480603,0.15086249386105335,0.08213767935785958
hallucination,e1,prefix_end,250,250,1,2,,,0.03874663431930789,-0.02602218739531314,0.1360403256000381,0.1662854303673488,0.12753879604804091
hallucination,e1,prefix_end,250,250,2,0,,,0.18506229142914704,0.09435610956397936,0.3085596124106307,0.13624777930004822,-0.04881451212909883
hallucination,e1,prefix_end,250,250,2,1,,,0.11798531070547905,0.05911460609185161,0.2831267240288076,0.07510120337587707,-0.04288410732960197
hallucination,e1,prefix_end,250,250,2,2,,,0.11496005106935799,0.04736439694115954,0.3011465752422816,0.08258687982212669,-0.0323731712472313
hallucination,e1,prefix_end,250,250,3,0,,,0.13763296213858123,0.04515268726922904,0.3478334273001072,0.03861811731173176,-0.09901484482684948
hallucination,e1,prefix_end,250,250,3,1,,,0.08471547201454654,-0.0068656337794500595,0.20884711993109661,0.13069783857305262,0.04598236655850607
hallucination,e1,prefix_end,250,250,3,2,,,0.09434610655858591,0.05045967887090398,0.21675085066115454,0.10171856469468626,0.007372458136100349
hallucination,e1,prefix_end,250,250,4,0,,,0.034886645889514026,-0.04319069524328899,0.17735164069977793,0.12253498275117322,0.0876483368616592
hallucination,e1,prefix_end,250,250,4,1,,,0.03565765129376679,-0.006058347928347772,0.17965280680335932,0.10721989759921703,0.07156224630545024
hallucination,e1,prefix_end,250,250,4,2,,,0.10077987510168022,0.02700369776157118,0.23199752763311615,0.11649371327869906,0.015713838177018834
hallucination,e1,prefix_end,250,2500,0,0,,,0.009009231554540628,-0.027151318530050178,0.05222104770133612,0.06811239132537714,0.05910315977083651
hallucination,e1,prefix_end,250,2500,0,1,,,0.00019465892649889877,-0.0311891103870405,0.05379033522350053,0.040637705698152504,0.040443046771653605
hallucination,e1,prefix_end,250,2500,0,2,,,0.025024186103780738,-0.0049016573494017664,0.06632227412232365,0.03731763648520599,0.012293450381425252
hallucination,e1,prefix_end,250,2500,1,0,,,0.0012490316247908834,-0.015935667249001986,0.029544568828605556,0.07461971611128762,0.07337068448649674
hallucination,e1,prefix_end,250,2500,1,1,,,0.022324531882369186,-0.008290633850130553,0.050949898374871815,0.07055734564442086,0.04823281376205167
hallucination,e1,prefix_end,250,2500,1,2,,,0.048111178780931935,0.018852329209864162,0.10067050364424951,0.07295746715090161,0.02484628836996967
hallucination,e1,prefix_end,250,2500,2,0,,,-0.0001221073791062427,-0.020039758335012422,0.03598937237932716,0.06797148737309196,0.0680935947521982
hallucination,e1,prefix_end,250,2500,2,1,,,0.020634386422240573,0.0046431102936882575,0.039927682810227294,0.07975877588978485,0.059124389467544274
hallucination,e1,prefix_end,250,2500,2,2,,,0.0025584096140712637,-0.010760836878384712,0.026010711481243152,0.06849320020928155,0.06593479059521029
hallucination,e1,prefix_end,250,2500,3,0,,,0.02633693141048159,0.003586750045255192,0.07340913849179513,0.04318990331875356,0.01685297190827197
hallucination,e1,prefix_end,250,2500,3,1,,,0.042677425851444635,0.010998806569046695,0.07786371740201417,0.07712060856477489,0.03444318271333025
hallucination,e1,prefix_end,250,2500,3,2,,,0.03694389172700319,0.0050694680714607355,0.0707858047443576,0.0691334764237107,0.03218958469670751
hallucination,e1,prefix_end,250,2500,4,0,,,0.035279005203147674,0.01732700200718956,0.07788493070556016,0.04632863230045984,0.011049627097312165
hallucination,e1,prefix_end,250,2500,4,1,,,0.009246536814828947,-0.015485540236697456,0.04933440628787375,0.04674736249018211,0.037500825675353164
hallucination,e1,prefix_end,250,2500,4,2,,,0.027787835700438003,-0.006365806686497559,0.05841265860065027,0.05235529640665241,0.024567460706214406
hallucination,e1,prefix_end,250,16000,0,0,,,-0.007877838946174963,-0.015065221549467805,0.005513218693906036,0.04403718511581972,0.051915024061994684
hallucination,e1,prefix_end,250,16000,0,1,,,-0.007234571482555345,-0.01417044677591279,0.008363786359558442,0.04403718511581972,0.051271756598375066
hallucination,e1,prefix_end,250,16000,0,2,,,-0.010497478856948732,-0.01640898676266843,0.0038244782508568206,0.04403718511581972,0.05453466397276845
hallucination,e1,prefix_end,250,16000,1,0,,,-0.0016744538613610166,-0.008102872860726447,0.013357620792634528,0.04403718511581972,0.04571163897718074
hallucination,e1,prefix_end,250,16000,1,1,,,-0.005004918755734986,-0.012631631457041534,0.009957522317786108,0.04403718511581972,0.04904210387155471
hallucination,e1,prefix_end,250,16000,1,2,,,-0.007883504711272832,-0.014877261167600218,0.00676797293668817,0.04403718511581972,0.05192068982709255
hallucination,e1,prefix_end,250,16000,2,0,,,-0.006960336570748529,-0.01325402617349205,0.006818435317275907,0.04403718511581972,0.05099752168656825
hallucination,e1,prefix_end,250,16000,2,1,,,0.0005401936595322981,-0.006965854790601207,0.014938988713889332,0.04403718511581972,0.04349699145628742
hallucination,e1,prefix_end,250,16000,2,2,,,-0.004413657302527588,-0.011972699659029291,0.00964565756849257,0.04403718511581972,0.04845084241834731
hallucination,e1,prefix_end,250,16000,3,0,,,-0.005464106935557607,-0.012331373615728251,0.010222651216151683,0.04403718511581972,0.04950129205137733
hallucination,e1,prefix_end,250,16000,3,1,,,-0.0065146231018747836,-0.013026413436146531,0.005333694438056378,0.04403718511581972,0.050551808217694505
hallucination,e1,prefix_end,250,16000,3,2,,,-0.00474719369243104,-0.01131643218257501,0.007582441721124471,0.04403718511581972,0.04878437880825076
hallucination,e1,prefix_end,250,16000,4,0,,,-0.009885245980214459,-0.016064539767818888,0.0042593307804401044,0.04403718511581972,0.05392243109603418
hallucination,e1,prefix_end,250,16000,4,1,,,-0.004503454312118224,-0.010530143197780164,0.008590311324607275,0.04403718511581972,0.048540639427937946
hallucination,e1,prefix_end,250,16000,4,2,,,-0.0036000312795078093,-0.009293397246907299,0.010651872035683838,0.04403718511581972,0.04763721639532753
hallucination,e1,prefix_end,5000,250,0,0,,,0.025282490260460866,-0.016428654117435555,0.181093927092047,0.08624688296750185,0.06096439270704099
hallucination,e1,prefix_end,5000,250,0,1,,,0.06722673665281287,0.028823397975611648,0.27423295618274496,0.06477365004362715,-0.002453086609185718
hallucination,e1,prefix_end,5000,250,0,2,,,0.03709544988679256,-0.001686184065963663,0.1733136805912539,0.1284657549849333,0.09137030509814073
hallucination,e1,prefix_end,5000,250,1,0,,,0.09548667819403599,0.046015222249908984,0.26612356162176937,0.09083195147487148,-0.004654726719164507
hallucination,e1,prefix_end,5000,250,1,1,,,0.0729716988962079,0.005765124011278698,0.18767515326055312,0.14604122359360652,0.07306952469739862
hallucination,e1,prefix_end,5000,250,1,2,,,0.03386520841514082,-0.03691468127783992,0.11461683707502078,0.1611042419847677,0.12723903356962687
hallucination,e1,prefix_end,5000,250,2,0,,,0.13697240029192306,0.06855798399386308,0.3264744592450322,0.117186504151472,-0.019785896140451068
hallucination,e1,prefix_end,5000,250,2,1,,,0.11007644756069475,0.027445313596738324,0.2833479943481706,0.06749416674260869,-0.04258228081808606
hallucination,e1,prefix_end,5000,250,2,2,,,0.11353663542227757,0.016709397097282204,0.3085325972339703,0.08217002143594346,-0.03136661398633411
hallucination,e1,prefix_end,5000,250,3,0,,,0.1459716194501432,0.048458286823418455,0.35372649085783026,0.046600790713567646,-0.09937082873657554
hallucination,e1,prefix_end,5000,250,3,1,,,0.09742243955485745,-0.009947666404746272,0.2211738619189543,0.14741227069915563,0.04998983114429818
hallucination,e1,prefix_end,5000,250,3,2,,,0.11130114683950487,0.0564290720288631,0.21836712828743798,0.11732884918268895,0.006027702343184076
hallucination,e1,prefix_end,5000,250,4,0,,,-0.002222922154539217,-0.08105691045983325,0.1703379993193039,0.0895390137997414,0.09176193595428062
hallucination,e1,prefix_end,5000,250,4,1,,,0.06020696946775958,-0.00018182496352911194,0.1802880874831716,0.12918166634732547,0.0689746968795659
hallucination,e1,prefix_end,5000,250,4,2,,,0.09802229680734839,0.030370680097542672,0.2293230317072021,0.11381263473234175,0.015790337924993368
hallucination,e1,prefix_end,5000,2500,0,0,,,0.027973879517512554,0.0021536883622172826,0.061302963828262315,0.08713111454288842,0.05915723502537587
hallucination,e1,prefix_end,5000,2500,0,1,,,0.022981527198815917,0.003966202703172288,0.0695799023720834,0.06460698743672426,0.04162546023790834
hallucination,e1,prefix_end,5000,2500,0,2,,,0.033031805881593046,0.008801473780031616,0.07486544684402527,0.04619380988891013,0.01316200400731708
hallucination,e1,prefix_end,5000,2500,1,0,,,-0.02017604023384944,-0.04146481054230341,0.01699403107093434,0.05129953604628119,0.07147557628013063
hallucination,e1,prefix_end,5000,2500,1,1,,,0.03151798473517951,0.004660996756542763,0.061240415597780255,0.08202865614501809,0.05051067140983857
hallucination,e1,prefix_end,5000,2500,1,2,,,0.03198580029790264,2.461322213022398e-05,0.08461142230725109,0.056229494574733606,0.024243694276830964
hallucination,e1,prefix_end,5000,2500,2,0,,,0.012136741866070708,-0.018788001621767914,0.04283936066799297,0.07996420777607706,0.06782746591000635
hallucination,e1,prefix_end,5000,2500,2,1,,,0.03214149020463762,0.0017105546785498122,0.06208875192872965,0.09134318564758316,0.05920169544294554
hallucination,e1,prefix_end,5000,2500,2,2,,,0.03330739738317268,0.006578435593949473,0.060962412489712986,0.098419635473385,0.06511223809021233
hallucination,e1,prefix_end,5000,2500,3,0,,,0.02305854081800378,-0.005710759372962942,0.08019388776002227,0.03865388778309536,0.015595346965091576
hallucination,e1,prefix_end,5000,2500,3,1,,,0.03442587822149942,0.008648108915255357,0.07263501882899301,0.06953447134921564,0.03510859312771622
hallucination,e1,prefix_end,5000,2500,3,2,,,0.02593096954311446,-0.004826408229338108,0.06172920509105072,0.0584144482069099,0.03248347866379544
hallucination,e1,prefix_end,5000,2500,4,0,,,0.043318725134601076,0.01861643794918138,0.08898943621820952,0.052778802245928166,0.00946007711132709
hallucination,e1,prefix_end,5000,2500,4,1,,,0.01913187463898998,-0.015372539112349008,0.05381440491395463,0.05730556667948405,0.03817369204049407
hallucination,e1,prefix_end,5000,2500,4,2,,,0.049386935752674235,0.01163968497919775,0.0835395009911329,0.07355141726975621,0.02416448151708198
hallucination,e1,prefix_end,5000,16000,0,0,,,-0.0015803299679235938,-0.011461529118300447,0.016667201850224724,0.05003454662166696,0.051614876589590554
hallucination,e1,prefix_end,5000,16000,0,1,,,-0.0013083726034719897,-0.009841869064480977,0.019072579369318526,0.05003454662166696,0.05134291922513895
hallucination,e1,prefix_end,5000,16000,0,2,,,-0.0046278598746947175,-0.012969279046606457,0.013567816456841684,0.05003454662166696,0.05466240649636168
hallucination,e1,prefix_end,5000,16000,1,0,,,0.004341102311475185,-0.007402936548079406,0.02297601202335082,0.05003454662166696,0.045693444310191775
hallucination,e1,prefix_end,5000,16000,1,1,,,0.0009633336345243881,-0.008711823565449755,0.01907139337267684,0.05003454662166696,0.04907121298714257
hallucination,e1,prefix_end,5000,16000,1,2,,,-0.002329148144356745,-0.011182121614228437,0.01821961830082235,0.05003454662166696,0.052363694766023705
hallucination,e1,prefix_end,5000,16000,2,0,,,-0.001112868964188142,-0.010710211858626747,0.01684355126373298,0.05003454662166696,0.0511474155858551
hallucination,e1,prefix_end,5000,16000,2,1,,,0.006208801367394795,-0.003046280478355752,0.024130734110798652,0.05003454662166696,0.043825745254272165
hallucination,e1,prefix_end,5000,16000,2,2,,,0.0001350103798668234,-0.008879121556611134,0.018737916860903214,0.05003454662166696,0.04989953624180014
hallucination,e1,prefix_end,5000,16000,3,0,,,0.0007299645928506571,-0.008021098348595584,0.018920888005472872,0.05003454662166696,0.0493045820288163
hallucination,e1,prefix_end,5000,16000,3,1,,,-0.00018628774271146203,-0.008780987601667165,0.017706666543966545,0.05003454662166696,0.05022083436437842
hallucination,e1,prefix_end,5000,16000,3,2,,,0.0015584567300347893,-0.008337561901961289,0.018785065958291953,0.05003454662166696,0.04847608989163217
hallucination,e1,prefix_end,5000,16000,4,0,,,-0.00370933791029697,-0.012659837087665281,0.013702414337825174,0.05003454662166696,0.05374388453196393
hallucination,e1,prefix_end,5000,16000,4,1,,,0.0016903326410402722,-0.007309056370308706,0.018208891920299074,0.05003454662166696,0.04834421398062669
hallucination,e1,prefix_end,5000,16000,4,2,,,0.0023463211483771493,-0.007773822880012581,0.01861766191657913,0.05003454662166696,0.04768822547328981
hallucination,e1,prefix_end,full,250,0,0,,,0.06265397106143683,-0.03706554101751599,0.21845241472077212,0.1239454587763665,0.06129148771492967
hallucination,e1,prefix_end,full,250,0,1,,,0.05743225999350765,0.027675192586367005,0.2627124591500084,0.05547657969116432,-0.001955680302343331
hallucination,e1,prefix_end,full,250,0,2,,,0.04172326038465289,0.010425528529273394,0.17978652682013962,0.1310809291735301,0.0893576687888772
hallucination,e1,prefix_end,full,250,1,0,,,0.09034846794642107,0.042166672676674365,0.24751689849892763,0.0857914865404598,-0.004556981405961271
hallucination,e1,prefix_end,full,250,1,1,,,0.05439772007584302,-0.014011145578977972,0.16495589503304517,0.12801316941906737,0.07361544934322435
hallucination,e1,prefix_end,full,250,1,2,,,-0.031901712754941566,-0.10739027085073403,0.08505704149664362,0.09448978467514978,0.12639149743009134
hallucination,e1,prefix_end,full,250,2,0,,,0.12974249659809906,0.06661068894480407,0.3076993646012858,0.11018476361442787,-0.01955773298367117
hallucination,e1,prefix_end,full,250,2,1,,,0.09555768273343374,0.029956595464538327,0.27585069613489327,0.052038911878310876,-0.04351877085512285
hallucination,e1,prefix_end,full,250,2,2,,,0.06866180767044508,0.0026554692319719743,0.2914143431008314,0.03687162085535236,-0.03179018681509273
hallucination,e1,prefix_end,full,250,3,0,,,0.17811653665208263,0.049948665617915756,0.3617393731774853,0.07911393472914621,-0.09900260192293642
hallucination,e1,prefix_end,full,250,3,1,,,0.10582789736802833,0.017339965593024663,0.21808665395815327,0.1584823298857127,0.05265443251768437
hallucination,e1,prefix_end,full,250,3,2,,,0.09585121106129242,0.037084893921445025,0.20368099685608754,0.1028110809175902,0.006959869856297774
hallucination,e1,prefix_end,full,250,4,0,,,0.015490752452181678,-0.05401120425221206,0.14936675716959086,0.10518899187195578,0.0896982394197741
hallucination,e1,prefix_end,full,250,4,1,,,0.060448855599583365,0.0012976144134547963,0.16489559024316425,0.12866096049961379,0.06821210490003042
hallucination,e1,prefix_end,full,250,4,2,,,0.07697209329742676,0.028245844832433614,0.22210349129944007,0.09338978073276247,0.01641768743533571
